game_date,game_loc,away_team,away_team_score,home_team,home_team_score
"Saturday, June 3, 2023",Citi Field,Toronto Blue Jays,2,New York Mets,1
"Saturday, June 3, 2023",PNC Park,St. Louis Cardinals,3,Pittsburgh Pirates,4
"Saturday, June 3, 2023",Petco Park,Chicago Cubs,0,San Diego Padres,6
"Saturday, June 3, 2023",Oracle Park,Baltimore Orioles,0,San Francisco Giants,4
"Saturday, June 3, 2023",Globe Life Field,Seattle Mariners,6,Texas Rangers,16
"Saturday, June 3, 2023",Nationals Park,Philadelphia Phillies,4,Washington Nationals,2
"Sunday, June 4, 2023",Chase Field,Atlanta Braves,8,Arizona Diamondbacks,5
"Sunday, June 4, 2023",Fenway Park,Tampa Bay Rays,6,Boston Red Sox,2
"Sunday, June 4, 2023",Guaranteed Rate Field,Detroit Tigers,2,Chicago White Sox,6
"Sunday, June 4, 2023",Great American Ball Park,Milwaukee Brewers,5,Cincinnati Reds,1
"Sunday, June 4, 2023",Minute Maid Park,Los Angeles Angels,2,Houston Astros,1
"Sunday, June 4, 2023",Kauffman Stadium,Colorado Rockies,0,Kansas City Royals,2
"Sunday, June 4, 2023",Dodger Stadium,New York Yankees,4,Los Angeles Dodgers,1
"Sunday, June 4, 2023",loanDepot park,Oakland Athletics,5,Miami Marlins,7
"Sunday, June 4, 2023",Target Field,Cleveland Guardians,2,Minnesota Twins,1
"Sunday, June 4, 2023",Citi Field,Toronto Blue Jays,6,New York Mets,4
"Sunday, June 4, 2023",PNC Park,St. Louis Cardinals,1,Pittsburgh Pirates,2
"Sunday, June 4, 2023",Petco Park,Chicago Cubs,7,San Diego Padres,1
"Sunday, June 4, 2023",Oracle Park,Baltimore Orioles,8,San Francisco Giants,3
"Sunday, June 4, 2023",Globe Life Field,Seattle Mariners,3,Texas Rangers,12
"Sunday, June 4, 2023",Nationals Park,Philadelphia Phillies,11,Washington Nationals,3
"Monday, June 5, 2023",Fenway Park,Tampa Bay Rays,4,Boston Red Sox,1
"Monday, June 5, 2023",Great American Ball Park,Milwaukee Brewers,0,Cincinnati Reds,2
"Monday, June 5, 2023",loanDepot park,Kansas City Royals,6,Miami Marlins,9
"Monday, June 5, 2023",Citizens Bank Park,Detroit Tigers,3,Philadelphia Phillies,8
"Monday, June 5, 2023",PNC Park,Oakland Athletics,4,Pittsburgh Pirates,5
"Monday, June 5, 2023",Petco Park,Chicago Cubs,0,San Diego Padres,5
"Monday, June 5, 2023",Globe Life Field,St. Louis Cardinals,3,Texas Rangers,4
"Monday, June 5, 2023",Rogers Centre,Houston Astros,11,Toronto Blue Jays,4
"Tuesday, June 6, 2023",Angel Stadium of Anaheim,Chicago Cubs,4,Los Angeles Angels,7
"Tuesday, June 6, 2023",Truist Park,New York Mets,4,Atlanta Braves,6
"Tuesday, June 6, 2023",Great American Ball Park,Los Angeles Dodgers,8,Cincinnati Reds,9
"Tuesday, June 6, 2023",Progressive Field,Boston Red Sox,5,Cleveland Guardians,4
"Tuesday, June 6, 2023",Coors Field,San Francisco Giants,10,Colorado Rockies,4
"Tuesday, June 6, 2023",loanDepot park,Kansas City Royals,1,Miami Marlins,6
"Tuesday, June 6, 2023",American Family Field,Baltimore Orioles,3,Milwaukee Brewers,4
"Tuesday, June 6, 2023",Yankee Stadium III,Chicago White Sox,3,New York Yankees,2
"Tuesday, June 6, 2023",Citizens Bank Park,Detroit Tigers,0,Philadelphia Phillies,1
"Tuesday, June 6, 2023",PNC Park,Oakland Athletics,11,Pittsburgh Pirates,2
"Tuesday, June 6, 2023",Petco Park,Seattle Mariners,4,San Diego Padres,1
"Tuesday, June 6, 2023",Tropicana Field,Minnesota Twins,0,Tampa Bay Rays,7
"Tuesday, June 6, 2023",Globe Life Field,St. Louis Cardinals,4,Texas Rangers,6
"Tuesday, June 6, 2023",Rogers Centre,Houston Astros,1,Toronto Blue Jays,5
"Tuesday, June 6, 2023",Nationals Park,Arizona Diamondbacks,10,Washington Nationals,5
"Wednesday, June 7, 2023",Angel Stadium of Anaheim,Chicago Cubs,2,Los Angeles Angels,6
"Wednesday, June 7, 2023",Truist Park,New York Mets,5,Atlanta Braves,7
"Wednesday, June 7, 2023",Great American Ball Park,Los Angeles Dodgers,6,Cincinnati Reds,8
"Wednesday, June 7, 2023",Progressive Field,Boston Red Sox,2,Cleveland Guardians,5
"Wednesday, June 7, 2023",Coors Field,San Francisco Giants,5,Colorado Rockies,4
"Wednesday, June 7, 2023",loanDepot park,Kansas City Royals,1,Miami Marlins,6
"Wednesday, June 7, 2023",American Family Field,Baltimore Orioles,2,Milwaukee Brewers,10
"Wednesday, June 7, 2023",PNC Park,Oakland Athletics,9,Pittsburgh Pirates,5
"Wednesday, June 7, 2023",Petco Park,Seattle Mariners,3,San Diego Padres,10
"Wednesday, June 7, 2023",Tropicana Field,Minnesota Twins,1,Tampa Bay Rays,2
"Wednesday, June 7, 2023",Globe Life Field,St. Louis Cardinals,1,Texas Rangers,0
"Wednesday, June 7, 2023",Rogers Centre,Houston Astros,2,Toronto Blue Jays,3
"Wednesday, June 7, 2023",Nationals Park,Arizona Diamondbacks,6,Washington Nationals,2
"Thursday, June 8, 2023",Angel Stadium of Anaheim,Chicago Cubs,1,Los Angeles Angels,3
"Thursday, June 8, 2023",Truist Park,New York Mets,10,Atlanta Braves,13
"Thursday, June 8, 2023",Great American Ball Park,Los Angeles Dodgers,6,Cincinnati Reds,0
"Thursday, June 8, 2023",Progressive Field,Boston Red Sox,3,Cleveland Guardians,10
"Thursday, June 8, 2023",Coors Field,San Francisco Giants,6,Colorado Rockies,4
"Thursday, June 8, 2023",American Family Field,Baltimore Orioles,6,Milwaukee Brewers,3
"Thursday, June 8, 2023",Yankee Stadium III,Chicago White Sox,6,New York Yankees,5
"Thursday, June 8, 2023",Yankee Stadium III,Chicago White Sox,0,New York Yankees,3
"Thursday, June 8, 2023",Citizens Bank Park,Detroit Tigers,2,Philadelphia Phillies,3
"Thursday, June 8, 2023",Tropicana Field,Minnesota Twins,2,Tampa Bay Rays,4
"Thursday, June 8, 2023",Rogers Centre,Houston Astros,2,Toronto Blue Jays,3
"Friday, June 9, 2023",Angel Stadium of Anaheim,Seattle Mariners,4,Los Angeles Angels,5
"Friday, June 9, 2023",Truist Park,Washington Nationals,2,Atlanta Braves,3
"Friday, June 9, 2023",Oriole Park at Camden Yards,Kansas City Royals,2,Baltimore Orioles,3
"Friday, June 9, 2023",Guaranteed Rate Field,Miami Marlins,1,Chicago White Sox,2
"Friday, June 9, 2023",Progressive Field,Houston Astros,9,Cleveland Guardians,10
"Friday, June 9, 2023",Coors Field,San Diego Padres,9,Colorado Rockies,6
"Friday, June 9, 2023",Comerica Park,Arizona Diamondbacks,11,Detroit Tigers,6
"Friday, June 9, 2023",American Family Field,Oakland Athletics,5,Milwaukee Brewers,2
"Friday, June 9, 2023",Yankee Stadium III,Boston Red Sox,3,New York Yankees,2
"Friday, June 9, 2023",Citizens Bank Park,Los Angeles Dodgers,4,Philadelphia Phillies,5
"Friday, June 9, 2023",PNC Park,New York Mets,7,Pittsburgh Pirates,14
"Friday, June 9, 2023",Oracle Park,Chicago Cubs,3,San Francisco Giants,2
"Friday, June 9, 2023",Busch Stadium III,Cincinnati Reds,4,St. Louis Cardinals,7
"Friday, June 9, 2023",Tropicana Field,Texas Rangers,3,Tampa Bay Rays,8
"Friday, June 9, 2023",Rogers Centre,Minnesota Twins,3,Toronto Blue Jays,2
"Saturday, June 10, 2023",Angel Stadium of Anaheim,Seattle Mariners,6,Los Angeles Angels,2
"Saturday, June 10, 2023",Truist Park,Washington Nationals,4,Atlanta Braves,6
"Saturday, June 10, 2023",Oriole Park at Camden Yards,Kansas City Royals,1,Baltimore Orioles,6
"Saturday, June 10, 2023",Guaranteed Rate Field,Miami Marlins,5,Chicago White Sox,1
"Saturday, June 10, 2023",Progressive Field,Houston Astros,6,Cleveland Guardians,4
"Saturday, June 10, 2023",Coors Field,San Diego Padres,3,Colorado Rockies,2
"Saturday, June 10, 2023",Comerica Park,Arizona Diamondbacks,5,Detroit Tigers,0
"Saturday, June 10, 2023",American Family Field,Oakland Athletics,2,Milwaukee Brewers,1
"Saturday, June 10, 2023",Yankee Stadium III,Boston Red Sox,1,New York Yankees,3
"Saturday, June 10, 2023",Citizens Bank Park,Los Angeles Dodgers,9,Philadelphia Phillies,0
"Saturday, June 10, 2023",PNC Park,New York Mets,5,Pittsburgh Pirates,1
"Saturday, June 10, 2023",Oracle Park,Chicago Cubs,4,San Francisco Giants,0
"Saturday, June 10, 2023",Busch Stadium III,Cincinnati Reds,8,St. Louis Cardinals,4
"Saturday, June 10, 2023",Tropicana Field,Texas Rangers,8,Tampa Bay Rays,4
"Saturday, June 10, 2023",Rogers Centre,Minnesota Twins,9,Toronto Blue Jays,4
"Sunday, June 11, 2023",Angel Stadium of Anaheim,Seattle Mariners,4,Los Angeles Angels,9
"Sunday, June 11, 2023",Truist Park,Washington Nationals,6,Atlanta Braves,2
"Sunday, June 11, 2023",Oriole Park at Camden Yards,Kansas City Royals,3,Baltimore Orioles,11
"Sunday, June 11, 2023",Guaranteed Rate Field,Miami Marlins,6,Chicago White Sox,5
"Sunday, June 11, 2023",Progressive Field,Houston Astros,0,Cleveland Guardians,5
"Sunday, June 11, 2023",Coors Field,San Diego Padres,4,Colorado Rockies,5
"Sunday, June 11, 2023",Comerica Park,Arizona Diamondbacks,7,Detroit Tigers,5
"Sunday, June 11, 2023",American Family Field,Oakland Athletics,8,Milwaukee Brewers,6
"Sunday, June 11, 2023",Yankee Stadium III,Boston Red Sox,3,New York Yankees,2
"Sunday, June 11, 2023",Citizens Bank Park,Los Angeles Dodgers,3,Philadelphia Phillies,7
"Sunday, June 11, 2023",PNC Park,New York Mets,1,Pittsburgh Pirates,2
"Sunday, June 11, 2023",Oracle Park,Chicago Cubs,3,San Francisco Giants,13
"Sunday, June 11, 2023",Busch Stadium III,Cincinnati Reds,4,St. Louis Cardinals,3
"Sunday, June 11, 2023",Tropicana Field,Texas Rangers,3,Tampa Bay Rays,7
"Sunday, June 11, 2023",Rogers Centre,Minnesota Twins,6,Toronto Blue Jays,7
"Monday, June 12, 2023",Chase Field,Philadelphia Phillies,8,Arizona Diamondbacks,9
"Monday, June 12, 2023",Fenway Park,Colorado Rockies,4,Boston Red Sox,3
"Monday, June 12, 2023",Comerica Park,Atlanta Braves,5,Detroit Tigers,6
"Monday, June 12, 2023",Kauffman Stadium,Cincinnati Reds,5,Kansas City Royals,4
"Monday, June 12, 2023",Oakland Coliseum,Tampa Bay Rays,3,Oakland Athletics,4
"Monday, June 12, 2023",T-Mobile Park,Miami Marlins,1,Seattle Mariners,8
"Monday, June 12, 2023",Busch Stadium III,San Francisco Giants,4,St. Louis Cardinals,3
"Monday, June 12, 2023",Globe Life Field,Los Angeles Angels,9,Texas Rangers,6
"Tuesday, June 13, 2023",Chase Field,Philadelphia Phillies,15,Arizona Diamondbacks,3
"Tuesday, June 13, 2023",Oriole Park at Camden Yards,Toronto Blue Jays,6,Baltimore Orioles,11
"Tuesday, June 13, 2023",Fenway Park,Colorado Rockies,7,Boston Red Sox,6
"Tuesday, June 13, 2023",Wrigley Field,Pittsburgh Pirates,3,Chicago Cubs,11
"Tuesday, June 13, 2023",Minute Maid Park,Washington Nationals,1,Houston Astros,6
"Tuesday, June 13, 2023",Kauffman Stadium,Cincinnati Reds,5,Kansas City Royals,4
"Tuesday, June 13, 2023",Dodger Stadium,Chicago White Sox,1,Los Angeles Dodgers,5
"Tuesday, June 13, 2023",Target Field,Milwaukee Brewers,5,Minnesota Twins,7
"Tuesday, June 13, 2023",Citi Field,New York Yankees,7,New York Mets,6
"Tuesday, June 13, 2023",Oakland Coliseum,Tampa Bay Rays,1,Oakland Athletics,2
"Tuesday, June 13, 2023",Petco Park,Cleveland Guardians,3,San Diego Padres,6
"Tuesday, June 13, 2023",T-Mobile Park,Miami Marlins,3,Seattle Mariners,9
"Tuesday, June 13, 2023",Busch Stadium III,San Francisco Giants,11,St. Louis Cardinals,3
"Tuesday, June 13, 2023",Globe Life Field,Los Angeles Angels,7,Texas Rangers,3
"Wednesday, June 14, 2023",Chase Field,Philadelphia Phillies,4,Arizona Diamondbacks,3
"Wednesday, June 14, 2023",Oriole Park at Camden Yards,Toronto Blue Jays,3,Baltimore Orioles,1
"Wednesday, June 14, 2023",Fenway Park,Colorado Rockies,3,Boston Red Sox,6
"Wednesday, June 14, 2023",Wrigley Field,Pittsburgh Pirates,6,Chicago Cubs,10
"Wednesday, June 14, 2023",Comerica Park,Atlanta Braves,10,Detroit Tigers,7
"Wednesday, June 14, 2023",Comerica Park,Atlanta Braves,6,Detroit Tigers,5
"Wednesday, June 14, 2023",Minute Maid Park,Washington Nationals,4,Houston Astros,5
"Wednesday, June 14, 2023",Kauffman Stadium,Cincinnati Reds,7,Kansas City Royals,4
"Wednesday, June 14, 2023",Dodger Stadium,Chicago White Sox,8,Los Angeles Dodgers,4
"Wednesday, June 14, 2023",Target Field,Milwaukee Brewers,2,Minnesota Twins,4
"Wednesday, June 14, 2023",Citi Field,New York Yankees,3,New York Mets,4
"Wednesday, June 14, 2023",Oakland Coliseum,Tampa Bay Rays,6,Oakland Athletics,3
"Wednesday, June 14, 2023",Petco Park,Cleveland Guardians,0,San Diego Padres,5
"Wednesday, June 14, 2023",T-Mobile Park,Miami Marlins,4,Seattle Mariners,1
"Wednesday, June 14, 2023",Busch Stadium III,San Francisco Giants,8,St. Louis Cardinals,5
"Wednesday, June 14, 2023",Globe Life Field,Los Angeles Angels,3,Texas Rangers,6
"Thursday, June 15, 2023",Chase Field,Philadelphia Phillies,5,Arizona Diamondbacks,4
"Thursday, June 15, 2023",Truist Park,Colorado Rockies,3,Atlanta Braves,8
"Thursday, June 15, 2023",Oriole Park at Camden Yards,Toronto Blue Jays,2,Baltimore Orioles,4
"Thursday, June 15, 2023",Wrigley Field,Pittsburgh Pirates,2,Chicago Cubs,7
"Thursday, June 15, 2023",Minute Maid Park,Washington Nationals,4,Houston Astros,1
"Thursday, June 15, 2023",Dodger Stadium,Chicago White Sox,4,Los Angeles Dodgers,5
"Thursday, June 15, 2023",Target Field,Detroit Tigers,8,Minnesota Twins,4
"Thursday, June 15, 2023",Oakland Coliseum,Tampa Bay Rays,4,Oakland Athletics,3
"Thursday, June 15, 2023",Petco Park,Cleveland Guardians,8,San Diego Padres,6
"Thursday, June 15, 2023",Globe Life Field,Los Angeles Angels,5,Texas Rangers,3
"Friday, June 16, 2023",Chase Field,Cleveland Guardians,1,Arizona Diamondbacks,5
"Friday, June 16, 2023",Truist Park,Colorado Rockies,1,Atlanta Braves,8
"Friday, June 16, 2023",Fenway Park,New York Yankees,5,Boston Red Sox,15
"Friday, June 16, 2023",Wrigley Field,Baltimore Orioles,3,Chicago Cubs,10
"Friday, June 16, 2023",Minute Maid Park,Cincinnati Reds,2,Houston Astros,1
"Friday, June 16, 2023",Kauffman Stadium,Los Angeles Angels,3,Kansas City Royals,0
"Friday, June 16, 2023",Dodger Stadium,San Francisco Giants,7,Los Angeles Dodgers,5
"Friday, June 16, 2023",American Family Field,Pittsburgh Pirates,4,Milwaukee Brewers,5
"Friday, June 16, 2023",Target Field,Detroit Tigers,7,Minnesota Twins,1
"Friday, June 16, 2023",Citi Field,St. Louis Cardinals,1,New York Mets,6
"Friday, June 16, 2023",Oakland Coliseum,Philadelphia Phillies,6,Oakland Athletics,1
"Friday, June 16, 2023",Petco Park,Tampa Bay Rays,6,San Diego Padres,2
"Friday, June 16, 2023",T-Mobile Park,Chicago White Sox,2,Seattle Mariners,3
"Friday, June 16, 2023",Globe Life Field,Toronto Blue Jays,2,Texas Rangers,1
"Friday, June 16, 2023",Nationals Park,Miami Marlins,6,Washington Nationals,5
"Saturday, June 17, 2023",Chase Field,Cleveland Guardians,3,Arizona Diamondbacks,6
"Saturday, June 17, 2023",Truist Park,Colorado Rockies,2,Atlanta Braves,10
"Saturday, June 17, 2023",Wrigley Field,Baltimore Orioles,2,Chicago Cubs,3
"Saturday, June 17, 2023",Minute Maid Park,Cincinnati Reds,10,Houston Astros,3
"Saturday, June 17, 2023",Kauffman Stadium,Los Angeles Angels,9,Kansas City Royals,10
"Saturday, June 17, 2023",Dodger Stadium,San Francisco Giants,15,Los Angeles Dodgers,0
"Saturday, June 17, 2023",American Family Field,Pittsburgh Pirates,0,Milwaukee Brewers,5
"Saturday, June 17, 2023",Target Field,Detroit Tigers,0,Minnesota Twins,2
"Saturday, June 17, 2023",Citi Field,St. Louis Cardinals,5,New York Mets,3
"Saturday, June 17, 2023",Oakland Coliseum,Philadelphia Phillies,3,Oakland Athletics,2
"Saturday, June 17, 2023",Petco Park,Tampa Bay Rays,0,San Diego Padres,2
"Saturday, June 17, 2023",T-Mobile Park,Chicago White Sox,4,Seattle Mariners,3
"Saturday, June 17, 2023",Globe Life Field,Toronto Blue Jays,2,Texas Rangers,4
"Saturday, June 17, 2023",Nationals Park,Miami Marlins,5,Washington Nationals,2
"Sunday, June 18, 2023",Chase Field,Cleveland Guardians,12,Arizona Diamondbacks,3
"Sunday, June 18, 2023",Truist Park,Colorado Rockies,6,Atlanta Braves,14
"Sunday, June 18, 2023",Fenway Park,New York Yankees,2,Boston Red Sox,6
"Sunday, June 18, 2023",Fenway Park,New York Yankees,1,Boston Red Sox,4
"Sunday, June 18, 2023",Wrigley Field,Baltimore Orioles,6,Chicago Cubs,3
"Sunday, June 18, 2023",Minute Maid Park,Cincinnati Reds,9,Houston Astros,7
"Sunday, June 18, 2023",Kauffman Stadium,Los Angeles Angels,5,Kansas City Royals,2
"Sunday, June 18, 2023",Dodger Stadium,San Francisco Giants,7,Los Angeles Dodgers,3
"Sunday, June 18, 2023",American Family Field,Pittsburgh Pirates,2,Milwaukee Brewers,5
"Sunday, June 18, 2023",Target Field,Detroit Tigers,6,Minnesota Twins,4
"Sunday, June 18, 2023",Citi Field,St. Louis Cardinals,8,New York Mets,7
"Sunday, June 18, 2023",Oakland Coliseum,Philadelphia Phillies,3,Oakland Athletics,2
"Sunday, June 18, 2023",Petco Park,Tampa Bay Rays,4,San Diego Padres,5
"Sunday, June 18, 2023",T-Mobile Park,Chicago White Sox,1,Seattle Mariners,5
"Sunday, June 18, 2023",Globe Life Field,Toronto Blue Jays,7,Texas Rangers,11
"Sunday, June 18, 2023",Nationals Park,Miami Marlins,4,Washington Nationals,2
"Monday, June 19, 2023",Guaranteed Rate Field,Texas Rangers,5,Chicago White Sox,2
"Monday, June 19, 2023",Great American Ball Park,Colorado Rockies,4,Cincinnati Reds,5
"Monday, June 19, 2023",Comerica Park,Kansas City Royals,4,Detroit Tigers,6
"Monday, June 19, 2023",Minute Maid Park,New York Mets,11,Houston Astros,1
"Monday, June 19, 2023",loanDepot park,Toronto Blue Jays,0,Miami Marlins,11
"Monday, June 19, 2023",American Family Field,Arizona Diamondbacks,9,Milwaukee Brewers,1
"Monday, June 19, 2023",Target Field,Boston Red Sox,9,Minnesota Twins,3
"Monday, June 19, 2023",PNC Park,Chicago Cubs,8,Pittsburgh Pirates,0
"Monday, June 19, 2023",Oracle Park,San Diego Padres,4,San Francisco Giants,7
"Monday, June 19, 2023",Nationals Park,St. Louis Cardinals,8,Washington Nationals,6
"Tuesday, June 20, 2023",Angel Stadium of Anaheim,Los Angeles Dodgers,2,Los Angeles Angels,0
"Tuesday, June 20, 2023",Guaranteed Rate Field,Texas Rangers,6,Chicago White Sox,7
"Tuesday, June 20, 2023",Great American Ball Park,Colorado Rockies,6,Cincinnati Reds,8
"Tuesday, June 20, 2023",Progressive Field,Oakland Athletics,2,Cleveland Guardians,3
"Tuesday, June 20, 2023",Comerica Park,Kansas City Royals,1,Detroit Tigers,0
"Tuesday, June 20, 2023",Minute Maid Park,New York Mets,2,Houston Astros,4
"Tuesday, June 20, 2023",loanDepot park,Toronto Blue Jays,2,Miami Marlins,0
"Tuesday, June 20, 2023",American Family Field,Arizona Diamondbacks,5,Milwaukee Brewers,7
"Tuesday, June 20, 2023",Target Field,Boston Red Sox,10,Minnesota Twins,4
"Tuesday, June 20, 2023",Yankee Stadium III,Seattle Mariners,1,New York Yankees,3
"Tuesday, June 20, 2023",Citizens Bank Park,Atlanta Braves,4,Philadelphia Phillies,2
"Tuesday, June 20, 2023",PNC Park,Chicago Cubs,4,Pittsburgh Pirates,0
"Tuesday, June 20, 2023",Oracle Park,San Diego Padres,3,San Francisco Giants,4
"Tuesday, June 20, 2023",Tropicana Field,Baltimore Orioles,8,Tampa Bay Rays,6
"Tuesday, June 20, 2023",Nationals Park,St. Louis Cardinals,9,Washington Nationals,3
"Wednesday, June 21, 2023",Angel Stadium of Anaheim,Los Angeles Dodgers,2,Los Angeles Angels,0
"Wednesday, June 21, 2023",Guaranteed Rate Field,Texas Rangers,6,Chicago White Sox,3
"Wednesday, June 21, 2023",Great American Ball Park,Colorado Rockies,3,Cincinnati Reds,5
"Wednesday, June 21, 2023",Progressive Field,Oakland Athletics,6,Cleveland Guardians,7
"Wednesday, June 21, 2023",Comerica Park,Kansas City Royals,4,Detroit Tigers,9
"Wednesday, June 21, 2023",Minute Maid Park,New York Mets,8,Houston Astros,10
"Wednesday, June 21, 2023",loanDepot park,Toronto Blue Jays,6,Miami Marlins,3
"Wednesday, June 21, 2023",American Family Field,Arizona Diamondbacks,5,Milwaukee Brewers,1
"Wednesday, June 21, 2023",Target Field,Boston Red Sox,4,Minnesota Twins,5
"Wednesday, June 21, 2023",Yankee Stadium III,Seattle Mariners,2,New York Yankees,4
"Wednesday, June 21, 2023",PNC Park,Chicago Cubs,8,Pittsburgh Pirates,3
"Wednesday, June 21, 2023",Oracle Park,San Diego Padres,2,San Francisco Giants,4
"Wednesday, June 21, 2023",Tropicana Field,Baltimore Orioles,2,Tampa Bay Rays,7
"Wednesday, June 21, 2023",Nationals Park,St. Louis Cardinals,0,Washington Nationals,3
"Thursday, June 22, 2023",Progressive Field,Oakland Athletics,1,Cleveland Guardians,6
"Thursday, June 22, 2023",loanDepot park,Pittsburgh Pirates,4,Miami Marlins,6
"Thursday, June 22, 2023",Target Field,Boston Red Sox,0,Minnesota Twins,6
"Thursday, June 22, 2023",Yankee Stadium III,Seattle Mariners,10,New York Yankees,2
"Thursday, June 22, 2023",Citizens Bank Park,Atlanta Braves,5,Philadelphia Phillies,1
"Thursday, June 22, 2023",Oracle Park,San Diego Padres,10,San Francisco Giants,0
"Thursday, June 22, 2023",Tropicana Field,Kansas City Royals,6,Tampa Bay Rays,5
"Thursday, June 22, 2023",Nationals Park,Arizona Diamondbacks,5,Washington Nationals,3
"Friday, June 23, 2023",Oriole Park at Camden Yards,Seattle Mariners,13,Baltimore Orioles,1
"Friday, June 23, 2023",Guaranteed Rate Field,Boston Red Sox,3,Chicago White Sox,1
"Friday, June 23, 2023",Great American Ball Park,Atlanta Braves,10,Cincinnati Reds,11
